#interpro;categorie_libelle;categorie_code;genre_libelle;genre_code;denomination_libelle;denomination_code;mention_libelle;mention_code;lieu_libelle;lieu_code;couleur_libelle;couleur_code;cepage_libelle;cepage_code;departements;douane_code;douane_libelle;douane_taxe;douane_date;douane_noeud;cvo_taxe;cvo_date;cvo_noeud;repli_entree;repli_sorti;declassement_entree;declassement_sorti;densite;labels;code_produit;code_produit_noeud;code_analytique;code_comptable_noeud;code_douane;code_douane_noeud;alias_produit;format_libelle;format_libelle_noeud;cepages autorises;hash_produit
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Fiefs vendéens;FVD;;;Vix;VIX;Rosé;rose;;;;1S712S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S712S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/FVD/mentions/DEFAUT/lieux/VIX/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Fiefs vendéens;FVD;;;Chantonnay;CHA;Rosé;rose;;;;1S728S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S728S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/FVD/mentions/DEFAUT/lieux/CHA/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Fiefs vendéens;FVD;;;Chantonnay;CHA;Blanc;blanc;;;;1B728S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B728S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/FVD/mentions/DEFAUT/lieux/CHA/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Fiefs vendéens;FVD;;;Chantonnay;CHA;Rouge;rouge;;;;1R728S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R728S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/FVD/mentions/DEFAUT/lieux/CHA/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Montlouis sur Loire;MLL;;;;;Blanc;blanc;Chenin;CHE;;1B225;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B225;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/MLL/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/CHE
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Cheverny;CHY;;;;;Blanc;blanc;;;;1B231S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B231S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CHY/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Cheverny;CHY;;;;;Rosé;rose;;;;1S231S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S231S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CHY/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Cheverny;CHY;;;;;Rouge;rouge;;;;1R231S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R231S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CHY/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Valençay;VLY;;;;;Blanc;blanc;;;;1B233S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B233S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/VLY/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Valençay;VLY;;;;;Rosé;rose;;;;1S233S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S233S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/VLY/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Valençay;VLY;;;;;Rouge;rouge;;;;1R233S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R233S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/VLY/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Côte d'Auvergne;CAU;;;;;Blanc;blanc;;;;1B714S ;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B714S ;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CAU/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Côte d'Auvergne;CAU;;;;;Rouge;rouge;;;;1R714S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R714S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CAU/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Côte d'Auvergne;CAU;;;;;Rosé;rose;;;;1S714S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S714S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CAU/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Orléans;ORL;;;;;Blanc;blanc;;;;1B198 ;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B198 ;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/ORL/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Orléans;ORL;;;;;Rouge;rouge;;;;1R198;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R198;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/ORL/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Orléans;ORL;;;;;Rosé;rose;;;;1S198;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S198;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/ORL/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Orléans;ORL;;;Cléry;CLE;Rouge;rouge;;;;1R199;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R199;;;%a% %l%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/ORL/mentions/DEFAUT/lieux/CLE/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Saint Pourçain;STP;;;;;Blanc;blanc;;;;1B430S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B430S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/STP/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Saint Pourçain;STP;;;;;Rouge;rouge;;;;1R430S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R430S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/STP/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Saint Pourçain;STP;;;;;Rosé;rose;;;;1S430S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S430S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/STP/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Alsace grand cru;ALSGC;SGN;SGN;;;Blanc;blanc;;;;1B037S 1;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B037S 1;;;%g% %a% %l% %co% %m% %ce%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/ALSGC/mentions/SGN/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Alsace grand cru;ALSGC;SGN;SGN;;;Blanc;blanc;Riesling;RI;;1B037D14;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B037D14;;;%g% %a% %l% %co% %m% %ce%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/ALSGC/mentions/SGN/lieux/DEFAUT/couleurs/blanc/cepages/RI
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Alsace grand cru;ALSGC;;;Klevener de Heiligenstein;KH;Blanc;blanc;;;;1B054S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B054S;;;%g% %a% %l% %co% %m% %ce%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/ALSGC/mentions/DEFAUT/lieux/KH/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Alsace grand cru;ALSGC;;;;;Blanc;blanc;Altenberg de Bergbieten;;;1B002S 4;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B002S 4;;;%g% %a% %l% %co% %m% %ce%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/ALSGC/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Gaillac;GLC;;;;;Rouge;rouge;;;;1R128S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R128S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/GLC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Gaillac;GLC;;;;;Rosé;rose;;;;1S128S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S128S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/GLC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Gaillac;GLC;;;;;Blanc;blanc;;;;1B128S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B128S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/GLC/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Bordeaux supérieur;BDXSUP;;;;;Rouge;rouge;;;;1R105S2;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R105S2;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/BDXSUP/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Côtes du Rhône Villages;CDRVIL;;;;;Rouge;rouge;;;;1R531;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R531;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CDRVIL/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Côtes du Rhône Villages;CDRVIL;;;;;Blanc;blanc;;;;1B531;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B531;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CDRVIL/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Côtes de Provence;CPRO;;;;;Rouge;rouge;;;;1R582S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R582S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CPRO/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Côtes de Provence;CPRO;;;;;Blanc;blanc;;;;1B582S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B582S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CPRO/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Côtes de Provence;CPRO;;;;;Rosé;rose;;;;1S582S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S582S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CPRO/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Coteaux d'Aix-en-Provence;CAIX;;;;;Rosé;rose;;;;1S579S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S579S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CAIX/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Saint Emilion Grand Cru;STEMIGC;;;;;Rouge;rouge;;;;1R157S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R157S;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/STEMIGC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Cour-Cheverny;CCHY;;;;;Blanc;blanc;;;;1B232S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B232S;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CCHY/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Cour-Cheverny;CCHY;moelleux ou doux;MOD;;;Blanc;blanc;;;;1B232L;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B232L;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CCHY/mentions/MOD/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Beaujolais;BEAUJ;;;;;Rouge;rouge;;;;1R300;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R300;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/BEAUJ/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Beaujolais;BEAUJ;;;;;Blanc;blanc;;;;1B300;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B300;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/BEAUJ/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Beaujolais;BEAUJ;;;Leynes;LEYNES;Rouge;rouge;;;;1R301 35;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R301 35;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/BEAUJ/mentions/DEFAUT/lieux/LEYNES/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Beaujolais;BEAUJ;Primeur;PRI;;;Rosé;rose;;;;1S300 01;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S300 01;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/BEAUJ/mentions/PRI/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Beaujolais;BEAUJ;Primeur;PRI;;;Rouge;rouge;;;;1R300 01;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R300 01;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/BEAUJ/mentions/PRI/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Côtes de Bourg;CTBG;;;;;Rouge;rouge;;;;1R108S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R108S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CTBG/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Bordeaux;BDX;;;;;Rouge;rouge;;;;1R105S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R105S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/BDX/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Bordeaux;BDX;;;;;Blanc;blanc;Bordeaux;;;1B105S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B105S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/BDX/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Bordeaux;BDX;;;;;Rosé;rose;;;;1S105S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S105S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/BDX/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Lussac Saint-Emilion;LUSTEMI;;;;;;;;;;1R139S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R139S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/LUSTEMI/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Graves;GRAV;;;;;Rouge;rouge;;;;1R130S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R130S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/GRAV/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Blaye;BLAY;;;;;Rouge;rouge;;;;1R104S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R104S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/BLAY/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Entre-Deux-Mers;ENTDM;;;;;;;;;;1B125S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B125S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/ENTDM/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Côtes de Duras;DUR;;;;;Rouge;rouge;;;;1R117S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R117S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/DUR/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Côtes de Duras;DUR;;;;;Rosé;rose;;;;1S117S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S117S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/DUR/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Côtes de Duras;DUR;;;;;Blanc;blanc;;;;1B117D;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B117D;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/DUR/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Pauillac;PAUIL;;;;;;;;;;1R148S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R148S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/PAUIL/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Margaux;MARG;;;;;;;;;;1R142S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R142S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/MARG/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Haut-Médoc;HTMED;;;;;;;;;;1R132S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R132S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/HTMED/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Ventoux;VENT;;;;;Rouge;rouge;;;;1R534S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R534S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/VENT/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Ventoux;VENT;;;;;Blanc;blanc;;;;1B534S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B534S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/VENT/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Ventoux;VENT;;;;;Rosé;rose;;;;1S534S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S534S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/VENT/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Pessac-Léognan;PESLEO;;;;;Rouge;rouge;;;;1R150S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R150S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/PESLEO/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Pessac-Léognan;PESLEO;;;;;Blanc;blanc;;;;1B150S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B150S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/PESLEO/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Bergerac;BGR;;;;;Rouge;rouge;;;;1R103S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R103S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/BGR/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Bergerac;BGR;;;;;Rosé;rose;;;;1S103;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S103;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/BGR/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Bergerac;BGR;;;;;Blanc;blanc;;;;1B103S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B103S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/BGR/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
